,Unnamed: 0,id,timestamp,price,volume
6091,6091,5223275,2021-12-02T14:00:11.753Z,1.068,11.0
6092,6092,5223276,2021-12-02T14:00:11.778Z,1.068,205.0
6093,6093,5223277,2021-12-02T14:00:11.851Z,1.068,94.0
6094,6094,5223278,2021-12-02T14:00:12.1Z,1.0667,246.0
6095,6095,5223279,2021-12-02T14:00:12.665Z,1.0672,127.0
6096,6096,5223280,2021-12-02T14:00:15Z,1.0672,249.0
6097,6097,5223281,2021-12-02T14:00:15.02Z,1.0678,186.0
6098,6098,5223282,2021-12-02T14:00:15.02Z,1.0681,54.0
6099,6099,5223283,2021-12-02T14:00:15.449Z,1.0674,18.0
6100,6100,5223284,2021-12-02T14:00:15.493Z,1.0674,116.0
6101,6101,5223285,2021-12-02T14:00:16.376Z,1.069,18.0
6102,6102,5223286,2021-12-02T14:00:16.376Z,1.0691,161.0
6103,6103,5223287,2021-12-02T14:00:18.255Z,1.0674,18.0
6104,6104,5223288,2021-12-02T14:00:18.255Z,1.0668,79.0
6105,6105,5223289,2021-12-02T14:00:18.911Z,1.0689,144.0
6106,6106,5223290,2021-12-02T14:00:18.911Z,1.069,270.0
6107,6107,5223291,2021-12-02T14:00:18.911Z,1.0694,455.0
6108,6108,5223292,2021-12-02T14:00:19.139Z,1.0693,270.0
6109,6109,5223293,2021-12-02T14:00:19.139Z,1.0694,12.0
6110,6110,5223294,2021-12-02T14:00:19.139Z,1.0695,749.0
6111,6111,5223295,2021-12-02T14:00:19.139Z,1.0699,319.0
6112,6112,5223296,2021-12-02T14:00:23.39Z,1.0713,517.0
6113,6113,5223297,2021-12-02T14:00:23.411Z,1.0713,300.0
6114,6114,5223298,2021-12-02T14:00:23.442Z,1.0713,302.0
6115,6115,5223299,2021-12-02T14:00:23.45Z,1.0713,297.0
6116,6116,5223300,2021-12-02T14:00:23.455Z,1.0713,224.0
6117,6117,5223301,2021-12-02T14:00:23.466Z,1.0713,78.0
6118,6118,5223302,2021-12-02T14:00:23.685Z,1.0721,18.0
6119,6119,5223303,2021-12-02T14:00:23.773Z,1.074,17.0
6120,6120,5223304,2021-12-02T14:00:24.611Z,1.0733,270.0
6121,6121,5223305,2021-12-02T14:00:24.611Z,1.0736,537.0
6122,6122,5223306,2021-12-02T14:00:25.469Z,1.0743,48.0
6123,6123,5223307,2021-12-02T14:00:25.877Z,1.0742,54.0
6124,6124,5223308,2021-12-02T14:00:26.933Z,1.0716,35.0
6125,6125,5223309,2021-12-02T14:00:27.059Z,1.0738,19.0
6126,6126,5223310,2021-12-02T14:00:27.059Z,1.0739,270.0
6127,6127,5223311,2021-12-02T14:00:27.059Z,1.0742,60.0
6128,6128,5223312,2021-12-02T14:00:27.059Z,1.0746,466.0
6129,6129,5223313,2021-12-02T14:00:27.059Z,1.0747,200.0
6130,6130,5223314,2021-12-02T14:00:27.767Z,1.0722,18.0
6131,6131,5223315,2021-12-02T14:00:27.774Z,1.0721,270.0
6132,6132,5223316,2021-12-02T14:00:27.774Z,1.0718,160.0
6133,6133,5223317,2021-12-02T14:00:28.596Z,1.0724,48.0
6134,6134,5223318,2021-12-02T14:00:29.102Z,1.0742,18.0
6135,6135,5223319,2021-12-02T14:00:29.102Z,1.0744,30.0
6136,6136,5223320,2021-12-02T14:00:29.102Z,1.0745,35.0
6137,6137,5223321,2021-12-02T14:00:29.526Z,1.0727,18.0
6138,6138,5223322,2021-12-02T14:00:29.526Z,1.0708,224.0
6139,6139,5223323,2021-12-02T14:00:29.692Z,1.0713,18.0
6140,6140,5223324,2021-12-02T14:00:29.692Z,1.0712,270.0
6141,6141,5223325,2021-12-02T14:00:29.692Z,1.0709,308.0
6142,6142,5223326,2021-12-02T14:00:29.692Z,1.0706,49.0
6143,6143,5223327,2021-12-02T14:00:29.746Z,1.0744,30.0
6144,6144,5223328,2021-12-02T14:00:31.055Z,1.0735,54.0
6145,6145,5223329,2021-12-02T14:00:31.055Z,1.0738,270.0
6146,6146,5223330,2021-12-02T14:00:31.055Z,1.0739,342.0
6147,6147,5223331,2021-12-02T14:00:31.165Z,1.0726,324.0
6148,6148,5223332,2021-12-02T14:00:32.491Z,1.0729,18.0
6149,6149,5223333,2021-12-02T14:00:33.927Z,1.0723,110.0
6150,6150,5223334,2021-12-02T14:00:34.736Z,1.0724,55.0
6151,6151,5223335,2021-12-02T14:00:34.776Z,1.0739,18.0
6152,6152,5223336,2021-12-02T14:00:34.776Z,1.0741,28.0
6153,6153,5223337,2021-12-02T14:00:35.676Z,1.0738,36.0
6154,6154,5223338,2021-12-02T14:00:35.676Z,1.0739,37.0
6155,6155,5223339,2021-12-02T14:00:35.764Z,1.074,191.0
6156,6156,5223340,2021-12-02T14:00:36.747Z,1.0729,129.0
6157,6157,5223341,2021-12-02T14:00:36.747Z,1.0746,91.0
6158,6158,5223342,2021-12-02T14:00:36.747Z,1.0747,45.0
6159,6159,5223343,2021-12-02T14:00:37.184Z,1.0727,18.0
6160,6160,5223344,2021-12-02T14:00:37.184Z,1.0726,270.0
6161,6161,5223345,2021-12-02T14:00:37.184Z,1.0723,358.0
6162,6162,5223346,2021-12-02T14:00:39.757Z,1.0742,18.0
6163,6163,5223347,2021-12-02T14:00:39.757Z,1.0747,25.0
6164,6164,5223348,2021-12-02T14:00:39.757Z,1.075,143.0
6165,6165,5223349,2021-12-02T14:00:40.293Z,1.0748,393.0
6166,6166,5223350,2021-12-02T14:00:40.293Z,1.0749,121.0
6167,6167,5223351,2021-12-02T14:00:41.161Z,1.0749,237.0
6168,6168,5223352,2021-12-02T14:00:41.161Z,1.0751,134.0
6169,6169,5223353,2021-12-02T14:00:41.161Z,1.0753,60.0
6170,6170,5223354,2021-12-02T14:00:41.161Z,1.0756,21.0
6171,6171,5223355,2021-12-02T14:00:41.161Z,1.0761,72.0
6172,6172,5223356,2021-12-02T14:00:41.161Z,1.0765,59.0
6173,6173,5223357,2021-12-02T14:00:41.161Z,1.0768,11.0
6174,6174,5223358,2021-12-02T14:00:41.161Z,1.0773,296.0
6175,6175,5223359,2021-12-02T14:00:41.306Z,1.0747,270.0
6176,6176,5223360,2021-12-02T14:00:41.306Z,1.0738,552.0
6177,6177,5223361,2021-12-02T14:00:41.306Z,1.0731,68.0
6178,6178,5223362,2021-12-02T14:00:41.392Z,1.0748,18.0
6179,6179,5223363,2021-12-02T14:00:42.24Z,1.0743,18.0
6180,6180,5223364,2021-12-02T14:00:42.24Z,1.0717,362.0
6181,6181,5223365,2021-12-02T14:00:42.251Z,1.072,270.0
6182,6182,5223366,2021-12-02T14:00:42.251Z,1.0717,103.0
6183,6183,5223367,2021-12-02T14:00:42.251Z,1.0716,896.0
6184,6184,5223368,2021-12-02T14:00:42.799Z,1.0741,36.0
6185,6185,5223369,2021-12-02T14:00:42.799Z,1.0742,103.0
6186,6186,5223370,2021-12-02T14:00:43.786Z,1.0742,167.0
6187,6187,5223371,2021-12-02T14:00:43.786Z,1.0744,465.0
6188,6188,5223372,2021-12-02T14:00:43.786Z,1.0745,355.0
6189,6189,5223373,2021-12-02T14:00:44.008Z,1.0739,369.0
6190,6190,5223374,2021-12-02T14:00:44.179Z,1.0724,111.0
6191,6191,5223375,2021-12-02T14:00:44.179Z,1.0723,89.0
6192,6192,5223376,2021-12-02T14:00:45.369Z,1.0738,24.0
6193,6193,5223377,2021-12-02T14:00:45.561Z,1.0743,68.0
6194,6194,5223378,2021-12-02T14:00:45.561Z,1.0744,270.0
6195,6195,5223379,2021-12-02T14:00:45.561Z,1.0745,1406.0
6196,6196,5223380,2021-12-02T14:00:45.766Z,1.0745,31.0
6197,6197,5223381,2021-12-02T14:00:46.147Z,1.0726,18.0
6198,6198,5223382,2021-12-02T14:00:46.147Z,1.0725,1402.0
6199,6199,5223383,2021-12-02T14:00:46.147Z,1.0723,4.0
6200,6200,5223384,2021-12-02T14:00:46.147Z,1.0719,270.0
6201,6201,5223385,2021-12-02T14:00:46.158Z,1.0718,351.0
6202,6202,5223386,2021-12-02T14:00:46.782Z,1.0719,196.0
6203,6203,5223387,2021-12-02T14:00:46.794Z,1.0719,351.0
6204,6204,5223388,2021-12-02T14:00:47.076Z,1.0719,150.0
6205,6205,5223389,2021-12-02T14:00:47.176Z,1.0717,11.0
6206,6206,5223390,2021-12-02T14:00:47.176Z,1.0716,635.0
6207,6207,5223391,2021-12-02T14:00:47.202Z,1.0716,73.0
6208,6208,5223392,2021-12-02T14:00:47.917Z,1.0713,140.0
6209,6209,5223393,2021-12-02T14:00:48.147Z,1.0716,61.0
6210,6210,5223394,2021-12-02T14:00:48.253Z,1.0711,14.0
6211,6211,5223395,2021-12-02T14:00:48.358Z,1.0711,42.0
6212,6212,5223396,2021-12-02T14:00:50.483Z,1.0711,14.0
6213,6213,5223397,2021-12-02T14:00:50.483Z,1.0702,32.0
6214,6214,5223398,2021-12-02T14:00:50.483Z,1.0701,72.0
6215,6215,5223399,2021-12-02T14:00:50.483Z,1.0698,21.0
6216,6216,5223400,2021-12-02T14:00:50.483Z,1.0693,225.0
6217,6217,5223401,2021-12-02T14:00:50.483Z,1.0693,48.0
6218,6218,5223402,2021-12-02T14:00:51.56Z,1.0696,18.0
6219,6219,5223403,2021-12-02T14:00:51.56Z,1.0694,82.0
6220,6220,5223404,2021-12-02T14:00:51.56Z,1.0692,182.0
6221,6221,5223405,2021-12-02T14:00:52.432Z,1.0693,18.0
6222,6222,5223406,2021-12-02T14:00:52.439Z,1.0691,93.0
6223,6223,5223407,2021-12-02T14:00:52.453Z,1.0689,132.0
6224,6224,5223408,2021-12-02T14:00:52.533Z,1.0679,60.0
6225,6225,5223409,2021-12-02T14:00:53.205Z,1.0667,37.0
6226,6226,5223410,2021-12-02T14:00:53.236Z,1.0669,56.0
6227,6227,5223411,2021-12-02T14:00:53.332Z,1.0684,54.0
6228,6228,5223412,2021-12-02T14:00:53.332Z,1.0688,156.0
6229,6229,5223413,2021-12-02T14:00:54.76Z,1.0688,91.0
6230,6230,5223414,2021-12-02T14:00:55.158Z,1.0668,67.0
6231,6231,5223415,2021-12-02T14:00:55.158Z,1.0667,985.0
6232,6232,5223416,2021-12-02T14:00:55.158Z,1.0666,270.0
6233,6233,5223417,2021-12-02T14:00:55.158Z,1.0665,11.0
6234,6234,5223418,2021-12-02T14:00:55.158Z,1.0664,43.0
6235,6235,5223419,2021-12-02T14:00:55.158Z,1.0663,49.0
6236,6236,5223420,2021-12-02T14:00:55.158Z,1.0662,205.0
6237,6237,5223421,2021-12-02T14:00:55.158Z,1.0661,86.0
6238,6238,5223422,2021-12-02T14:00:55.273Z,1.0663,10.0
6239,6239,5223423,2021-12-02T14:00:56.276Z,1.0664,122.0
6240,6240,5223424,2021-12-02T14:00:56.276Z,1.0667,2149.0
6241,6241,5223425,2021-12-02T14:00:56.287Z,1.0667,209.0
6242,6242,5223426,2021-12-02T14:00:58.184Z,1.0663,8.0
6243,6243,5223427,2021-12-02T14:00:58.184Z,1.0661,351.0
6244,6244,5223428,2021-12-02T14:00:58.184Z,1.0659,158.0
6245,6245,5223429,2021-12-02T14:00:58.184Z,1.0655,14.0
6246,6246,5223430,2021-12-02T14:00:58.764Z,1.0655,59.0
6247,6247,5223431,2021-12-02T14:00:59.698Z,1.0655,56.0
6248,6248,5223432,2021-12-02T14:01:00.484Z,1.0655,71.0
6249,6249,5223433,2021-12-02T14:01:00.526Z,1.0654,58.0
6250,6250,5223434,2021-12-02T14:01:02.583Z,1.0652,18.0
6251,6251,5223435,2021-12-02T14:01:02.583Z,1.0651,322.0
6252,6252,5223436,2021-12-02T14:01:02.583Z,1.065,357.0
6253,6253,5223437,2021-12-02T14:01:02.583Z,1.064,59.0
6254,6254,5223438,2021-12-02T14:01:02.614Z,1.064,197.0
6255,6255,5223439,2021-12-02T14:01:02.639Z,1.0635,95.0
6256,6256,5223440,2021-12-02T14:01:02.651Z,1.064,70.0
6257,6257,5223441,2021-12-02T14:01:02.661Z,1.0629,543.0
6258,6258,5223442,2021-12-02T14:01:02.665Z,1.064,181.0
6259,6259,5223443,2021-12-02T14:01:03.08Z,1.0629,24.0
6260,6260,5223444,2021-12-02T14:01:03.278Z,1.0629,18.0
6261,6261,5223445,2021-12-02T14:01:03.278Z,1.0639,5.0
6262,6262,5223446,2021-12-02T14:01:04.605Z,1.0629,24.0
6263,6263,5223447,2021-12-02T14:01:04.605Z,1.0627,19.0
6264,6264,5223448,2021-12-02T14:01:04.605Z,1.0626,60.0
6265,6265,5223449,2021-12-02T14:01:04.605Z,1.0625,21.0
6266,6266,5223450,2021-12-02T14:01:04.605Z,1.0624,73.0
6267,6267,5223451,2021-12-02T14:01:04.605Z,1.0622,10.0
6268,6268,5223452,2021-12-02T14:01:04.605Z,1.0621,327.0
6269,6269,5223453,2021-12-02T14:01:05.735Z,1.062,491.0
6270,6270,5223454,2021-12-02T14:01:05.792Z,1.0613,11.0
6271,6271,5223455,2021-12-02T14:01:05.792Z,1.0611,32.0
6272,6272,5223456,2021-12-02T14:01:06.561Z,1.0611,11.0
6273,6273,5223457,2021-12-02T14:01:06.561Z,1.0609,115.0
6274,6274,5223458,2021-12-02T14:01:06.561Z,1.0607,159.0
6275,6275,5223459,2021-12-02T14:01:06.561Z,1.0602,51.0
6276,6276,5223460,2021-12-02T14:01:06.561Z,1.0601,304.0
6277,6277,5223461,2021-12-02T14:01:06.561Z,1.06,92.0
6278,6278,5223462,2021-12-02T14:01:06.561Z,1.0599,34.0
6279,6279,5223463,2021-12-02T14:01:06.561Z,1.0589,59.0
6280,6280,5223464,2021-12-02T14:01:06.561Z,1.0588,21.0
6281,6281,5223465,2021-12-02T14:01:06.561Z,1.0587,10.0
6282,6282,5223466,2021-12-02T14:01:06.561Z,1.0586,73.0
6283,6283,5223467,2021-12-02T14:01:06.561Z,1.0584,89.0
6284,6284,5223468,2021-12-02T14:01:06.561Z,1.0584,48.0
6285,6285,5223469,2021-12-02T14:01:06.639Z,1.0584,63.0
6286,6286,5223470,2021-12-02T14:01:06.762Z,1.0587,189.0
6287,6287,5223471,2021-12-02T14:01:07.598Z,1.0584,16.0
6288,6288,5223472,2021-12-02T14:01:07.667Z,1.0587,376.0
6289,6289,5223473,2021-12-02T14:01:07.678Z,1.0588,270.0
6290,6290,5223474,2021-12-02T14:01:07.685Z,1.0590000000000002,925.0
6291,6291,5223475,2021-12-02T14:01:07.734Z,1.0596,270.0
6292,6292,5223476,2021-12-02T14:01:07.738Z,1.0598,54.0
6293,6293,5223477,2021-12-02T14:01:07.761Z,1.0596,270.0
6294,6294,5223478,2021-12-02T14:01:07.787Z,1.0596,270.0
6295,6295,5223479,2021-12-02T14:01:07.811Z,1.0585,18.0
6296,6296,5223480,2021-12-02T14:01:07.811Z,1.0584,112.0
6297,6297,5223481,2021-12-02T14:01:07.962Z,1.0590000000000002,52.0
6298,6298,5223482,2021-12-02T14:01:07.962Z,1.0585,18.0
6299,6299,5223483,2021-12-02T14:01:07.962Z,1.0578,270.0
6300,6300,5223484,2021-12-02T14:01:07.962Z,1.0574,60.0
6301,6301,5223485,2021-12-02T14:01:07.962Z,1.0573,95.0
6302,6302,5223486,2021-12-02T14:01:07.962Z,1.057,24.0
6303,6303,5223487,2021-12-02T14:01:07.962Z,1.0568,60.0
6304,6304,5223488,2021-12-02T14:01:07.962Z,1.0566,58.0
6305,6305,5223489,2021-12-02T14:01:07.962Z,1.0564,12.0
6306,6306,5223490,2021-12-02T14:01:07.962Z,1.0563,48.0
6307,6307,5223491,2021-12-02T14:01:07.962Z,1.0562,11.0
6308,6308,5223492,2021-12-02T14:01:07.962Z,1.0558,43.0
6309,6309,5223493,2021-12-02T14:01:07.962Z,1.0556,207.0
6310,6310,5223494,2021-12-02T14:01:07.962Z,1.0553,12.0
6311,6311,5223495,2021-12-02T14:01:07.962Z,1.0552,481.0
6312,6312,5223496,2021-12-02T14:01:07.962Z,1.0551,21.0
6313,6313,5223497,2021-12-02T14:01:07.962Z,1.055,1940.0
6314,6314,5223498,2021-12-02T14:01:07.962Z,1.0548,214.0
6315,6315,5223499,2021-12-02T14:01:07.962Z,1.0546,34.0
6316,6316,5223500,2021-12-02T14:01:07.962Z,1.0543,51.0
6317,6317,5223501,2021-12-02T14:01:07.962Z,1.0541,10.0
6318,6318,5223502,2021-12-02T14:01:07.962Z,1.054,15.0
6319,6319,5223503,2021-12-02T14:01:07.962Z,1.0538,69.0
6320,6320,5223504,2021-12-02T14:01:07.962Z,1.0527,24.0
6321,6321,5223505,2021-12-02T14:01:07.962Z,1.0526,231.0
6322,6322,5223506,2021-12-02T14:01:07.962Z,1.0525,33.0
6323,6323,5223507,2021-12-02T14:01:07.962Z,1.0524,168.0
6324,6324,5223508,2021-12-02T14:01:07.962Z,1.0522,61.0
6325,6325,5223509,2021-12-02T14:01:07.962Z,1.0517,9.0
6326,6326,5223510,2021-12-02T14:01:07.962Z,1.0517,18.0
6327,6327,5223511,2021-12-02T14:01:07.962Z,1.0517,19.0
6328,6328,5223512,2021-12-02T14:01:07.962Z,1.0517,246.0
6329,6329,5223513,2021-12-02T14:01:07.962Z,1.0515,21.0
6330,6330,5223514,2021-12-02T14:01:07.962Z,1.0511,96.0
6331,6331,5223515,2021-12-02T14:01:07.962Z,1.051,85.0
6332,6332,5223516,2021-12-02T14:01:07.971Z,1.0508,38.0
6333,6333,5223517,2021-12-02T14:01:07.972Z,1.0552,11.0
6334,6334,5223518,2021-12-02T14:01:07.974Z,1.0506,2544.0
6335,6335,5223519,2021-12-02T14:01:08.411Z,1.0594,36.0
6336,6336,5223520,2021-12-02T14:01:08.411Z,1.0595,115.0
6337,6337,5223521,2021-12-02T14:01:08.747Z,1.0591,19.0
6338,6338,5223522,2021-12-02T14:01:08.964Z,1.0546,195.0
6339,6339,5223523,2021-12-02T14:01:09.279Z,1.0587,19.0
6340,6340,5223524,2021-12-02T14:01:10.145Z,1.0582,270.0
6341,6341,5223525,2021-12-02T14:01:10.161Z,1.0579,107.0
6342,6342,5223526,2021-12-02T14:01:10.162Z,1.0579,163.0
6343,6343,5223527,2021-12-02T14:01:10.201Z,1.0591,31.0
6344,6344,5223528,2021-12-02T14:01:10.658Z,1.0583,130.0
6345,6345,5223529,2021-12-02T14:01:10.965Z,1.0565,18.0
6346,6346,5223530,2021-12-02T14:01:10.965Z,1.0561,276.0
6347,6347,5223531,2021-12-02T14:01:11.002Z,1.0562,18.0
6348,6348,5223532,2021-12-02T14:01:11.292Z,1.0561,11.0
6349,6349,5223533,2021-12-02T14:01:11.301Z,1.0561,25.0
6350,6350,5223534,2021-12-02T14:01:11.877Z,1.054,18.0
6351,6351,5223535,2021-12-02T14:01:11.877Z,1.0539,377.0
6352,6352,5223536,2021-12-02T14:01:11.877Z,1.0537,619.0
6353,6353,5223537,2021-12-02T14:01:12.066Z,1.0558,11.0
6354,6354,5223538,2021-12-02T14:01:12.622Z,1.0524,18.0
6355,6355,5223539,2021-12-02T14:01:12.622Z,1.0523,38.0
6356,6356,5223540,2021-12-02T14:01:12.622Z,1.0512,240.0
6357,6357,5223541,2021-12-02T14:01:12.79Z,1.053,765.0
6358,6358,5223542,2021-12-02T14:01:12.79Z,1.053,723.0
6359,6359,5223543,2021-12-02T14:01:12.791Z,1.053,304.0
6360,6360,5223544,2021-12-02T14:01:12.811Z,1.0529,25.0
6361,6361,5223545,2021-12-02T14:01:13.307Z,1.0553,270.0
6362,6362,5223546,2021-12-02T14:01:13.307Z,1.0556,101.0
6363,6363,5223547,2021-12-02T14:01:13.503Z,1.0555,433.0
6364,6364,5223548,2021-12-02T14:01:13.503Z,1.0556,24.0
6365,6365,5223549,2021-12-02T14:01:14.02Z,1.0537,11.0
6366,6366,5223550,2021-12-02T14:01:14.214Z,1.0561,11.0
6367,6367,5223551,2021-12-02T14:01:14.214Z,1.0562,11.0
6368,6368,5223552,2021-12-02T14:01:14.778Z,1.0541,18.0
6369,6369,5223553,2021-12-02T14:01:14.778Z,1.054,270.0
6370,6370,5223554,2021-12-02T14:01:14.778Z,1.0536,433.0
6371,6371,5223555,2021-12-02T14:01:14.778Z,1.0534,20.0
6372,6372,5223556,2021-12-02T14:01:14.778Z,1.0505,161.0
6373,6373,5223557,2021-12-02T14:01:14.787Z,1.0505,1094.0
6374,6374,5223558,2021-12-02T14:01:14.788Z,1.0505,31.0
6375,6375,5223559,2021-12-02T14:01:14.79Z,1.0505,894.0
6376,6376,5223560,2021-12-02T14:01:17.026Z,1.0541,109.0
6377,6377,5223561,2021-12-02T14:01:18.119Z,1.0544,18.0
6378,6378,5223562,2021-12-02T14:01:18.119Z,1.0545,78.0
6379,6379,5223563,2021-12-02T14:01:19.333Z,1.053,18.0
6380,6380,5223564,2021-12-02T14:01:19.333Z,1.0529,127.0
6381,6381,5223565,2021-12-02T14:01:19.333Z,1.0528,270.0
6382,6382,5223566,2021-12-02T14:01:19.363Z,1.0523,871.0
6383,6383,5223567,2021-12-02T14:01:19.717Z,1.0514,18.0
6384,6384,5223568,2021-12-02T14:01:19.717Z,1.0513,164.0
6385,6385,5223569,2021-12-02T14:01:21.418Z,1.0522,127.0
6386,6386,5223570,2021-12-02T14:01:21.547Z,1.0514,18.0
6387,6387,5223571,2021-12-02T14:01:21.547Z,1.051,182.0
6388,6388,5223572,2021-12-02T14:01:21.547Z,1.0505,77.0
6389,6389,5223573,2021-12-02T14:01:21.547Z,1.0504,49.0
6390,6390,5223574,2021-12-02T14:01:21.547Z,1.0502,187.0
6391,6391,5223575,2021-12-02T14:01:23.108Z,1.0524,54.0
6392,6392,5223576,2021-12-02T14:01:23.142Z,1.0525,18.0
6393,6393,5223577,2021-12-02T14:01:23.142Z,1.0524,54.0
6394,6394,5223578,2021-12-02T14:01:23.142Z,1.051,270.0
6395,6395,5223579,2021-12-02T14:01:23.142Z,1.0507,128.0
6396,6396,5223580,2021-12-02T14:01:23.142Z,1.0502,13.0
6397,6397,5223581,2021-12-02T14:01:23.142Z,1.05,84.0
6398,6398,5223582,2021-12-02T14:01:23.142Z,1.0494,34.0
6399,6399,5223583,2021-12-02T14:01:23.142Z,1.0491,475.0
6400,6400,5223584,2021-12-02T14:01:23.142Z,1.0490000000000002,19.0
6401,6401,5223585,2021-12-02T14:01:23.142Z,1.0490000000000002,48.0
6402,6402,5223586,2021-12-02T14:01:23.142Z,1.0490000000000002,1382.0
6403,6403,5223587,2021-12-02T14:01:23.142Z,1.0487,60.0
6404,6404,5223588,2021-12-02T14:01:23.142Z,1.0485,51.0
6405,6405,5223589,2021-12-02T14:01:23.142Z,1.0482,13.0
6406,6406,5223590,2021-12-02T14:01:23.142Z,1.0479,348.0
6407,6407,5223591,2021-12-02T14:01:23.142Z,1.0478,21.0
6408,6408,5223592,2021-12-02T14:01:23.142Z,1.0475,483.0
6409,6409,5223593,2021-12-02T14:01:23.148Z,1.048,3506.0
6410,6410,5223594,2021-12-02T14:01:23.154Z,1.0479,88.0
6411,6411,5223595,2021-12-02T14:01:23.16Z,1.05,285.0
6412,6412,5223596,2021-12-02T14:01:23.186Z,1.0499,18.0
6413,6413,5223597,2021-12-02T14:01:23.186Z,1.05,53.0
6414,6414,5223598,2021-12-02T14:01:23.507Z,1.0484,19.0
6415,6415,5223599,2021-12-02T14:01:23.507Z,1.0483,156.0
6416,6416,5223600,2021-12-02T14:01:23.563Z,1.0484,19.0
6417,6417,5223601,2021-12-02T14:01:23.69Z,1.0481,19.0
6418,6418,5223602,2021-12-02T14:01:23.69Z,1.048,301.0
6419,6419,5223603,2021-12-02T14:01:23.714Z,1.048,78.0
6420,6420,5223604,2021-12-02T14:01:24.222Z,1.0496,38.0
6421,6421,5223605,2021-12-02T14:01:24.632Z,1.0481,19.0
6422,6422,5223606,2021-12-02T14:01:24.632Z,1.048,29.0
6423,6423,5223607,2021-12-02T14:01:24.651Z,1.0481,19.0
6424,6424,5223608,2021-12-02T14:01:24.651Z,1.048,193.0
6425,6425,5223609,2021-12-02T14:01:24.762Z,1.0488,38.0
6426,6426,5223610,2021-12-02T14:01:24.762Z,1.0489,11.0
6427,6427,5223611,2021-12-02T14:01:25.527Z,1.0475,19.0
6428,6428,5223612,2021-12-02T14:01:25.527Z,1.0474,61.0
6429,6429,5223613,2021-12-02T14:01:25.527Z,1.0473,198.0
6430,6430,5223614,2021-12-02T14:01:25.915Z,1.0488,11.0
6431,6431,5223615,2021-12-02T14:01:26.044Z,1.0474,19.0
6432,6432,5223616,2021-12-02T14:01:26.044Z,1.0473,14.0
6433,6433,5223617,2021-12-02T14:01:26.165Z,1.0488,8.0
6434,6434,5223618,2021-12-02T14:01:26.165Z,1.0497,17.0
6435,6435,5223619,2021-12-02T14:01:27.028Z,1.0477,19.0
6436,6436,5223620,2021-12-02T14:01:27.664Z,1.0474,44.0
6437,6437,5223621,2021-12-02T14:01:27.664Z,1.0473,74.0
6438,6438,5223622,2021-12-02T14:01:27.664Z,1.0472,43.0
6439,6439,5223623,2021-12-02T14:01:27.664Z,1.047,61.0
6440,6440,5223624,2021-12-02T14:01:27.664Z,1.0459,302.0
6441,6441,5223625,2021-12-02T14:01:27.664Z,1.0456,476.0
6442,6442,5223626,2021-12-02T14:01:28.364Z,1.0476,38.0
6443,6443,5223627,2021-12-02T14:01:28.364Z,1.0477,28.0
6444,6444,5223628,2021-12-02T14:01:29.282Z,1.0469,36.0
6445,6445,5223629,2021-12-02T14:01:30.096Z,1.0455,36.0
6446,6446,5223630,2021-12-02T14:01:30.118Z,1.0454,206.0
6447,6447,5223631,2021-12-02T14:01:30.139Z,1.0452,49.0
6448,6448,5223632,2021-12-02T14:01:30.149Z,1.0453,19.0
6449,6449,5223633,2021-12-02T14:01:30.149Z,1.0451,274.0
6450,6450,5223634,2021-12-02T14:01:30.216Z,1.0463,82.0
6451,6451,5223635,2021-12-02T14:01:31.213Z,1.0455,250.0
6452,6452,5223636,2021-12-02T14:01:31.231Z,1.0455,226.0
6453,6453,5223637,2021-12-02T14:01:31.486Z,1.0465,13.0
6454,6454,5223638,2021-12-02T14:01:32.55Z,1.0452,19.0
6455,6455,5223639,2021-12-02T14:01:32.55Z,1.0451,19.0
6456,6456,5223640,2021-12-02T14:01:32.56Z,1.045,96.0
6457,6457,5223641,2021-12-02T14:01:32.567Z,1.0449,112.0
6458,6458,5223642,2021-12-02T14:01:32.569Z,1.0451,68.0
6459,6459,5223643,2021-12-02T14:01:32.609Z,1.0451,117.0
6460,6460,5223644,2021-12-02T14:01:33.868Z,1.0449,124.0
6461,6461,5223645,2021-12-02T14:01:34.274Z,1.0459,382.0
6462,6462,5223646,2021-12-02T14:01:34.274Z,1.046,270.0
6463,6463,5223647,2021-12-02T14:01:34.274Z,1.0461,1402.0
6464,6464,5223648,2021-12-02T14:01:34.29Z,1.0465,37.0
6465,6465,5223649,2021-12-02T14:01:34.295Z,1.047,534.0
6466,6466,5223650,2021-12-02T14:01:34.332Z,1.0472,70.0
6467,6467,5223651,2021-12-02T14:01:34.341Z,1.0477,122.0
6468,6468,5223652,2021-12-02T14:01:34.351Z,1.0483,382.0
6469,6469,5223653,2021-12-02T14:01:34.549Z,1.0471,99.0
6470,6470,5223654,2021-12-02T14:01:35.315Z,1.0483,38.0
6471,6471,5223655,2021-12-02T14:01:36.989Z,1.0474,19.0
6472,6472,5223656,2021-12-02T14:01:36.989Z,1.0473,56.0
6473,6473,5223657,2021-12-02T14:01:37.115Z,1.0487,19.0
6474,6474,5223658,2021-12-02T14:01:37.115Z,1.0488,177.0
6475,6475,5223659,2021-12-02T14:01:38.999Z,1.0489,21.0
6476,6476,5223660,2021-12-02T14:01:39.827Z,1.0474,19.0
6477,6477,5223661,2021-12-02T14:01:39.827Z,1.0465,257.0
6478,6478,5223662,2021-12-02T14:01:40.004Z,1.0478,48.0
