,index,id,timestamp,price,volume
0,0,5492358,2021-12-06T04:04:00.372Z,0.84,272.00000000
1,1,5492359,2021-12-06T04:04:00.372Z,0.8378,70.00000000
2,2,5492360,2021-12-06T04:04:00.372Z,0.8377,36.00000000
3,3,5492361,2021-12-06T04:04:00.398Z,0.8417,3.00000000
4,4,5492362,2021-12-06T04:04:02.153Z,0.8413,44.00000000
5,5,5492363,2021-12-06T04:04:24.24Z,0.8392,191.00000000
6,6,5492364,2021-12-06T04:04:24.247Z,0.8392,37.00000000
7,7,5492365,2021-12-06T04:04:35.662Z,0.8424,70.00000000
8,8,5492366,2021-12-06T04:04:36.006Z,0.8437,191.00000000
9,9,5492367,2021-12-06T04:04:36.043Z,0.8437,191.00000000
10,10,5492368,2021-12-06T04:04:36.062Z,0.8437,191.00000000
11,11,5492369,2021-12-06T04:04:36.077Z,0.8437,191.00000000
12,12,5492370,2021-12-06T04:08:34.848Z,0.8455,36.00000000
13,13,5492371,2021-12-06T04:08:38.57Z,0.8456,64.00000000
14,14,5492372,2021-12-06T04:08:41.825Z,0.846,110.00000000
15,15,5492373,2021-12-06T04:08:48.385Z,0.846,160.00000000
16,16,5492374,2021-12-06T04:08:48.385Z,0.8461,60.00000000
17,17,5492375,2021-12-06T04:09:15.198Z,0.8442,27.00000000
18,18,5492376,2021-12-06T04:09:58.775Z,0.8434,172.00000000
19,19,5492377,2021-12-06T04:09:58.775Z,0.843,48.00000000
20,20,5492378,2021-12-06T04:10:16.488Z,0.8451,70.00000000
21,21,5492379,2021-12-06T04:11:30.311Z,0.8461,13.00000000
22,22,5492380,2021-12-06T04:12:27.157Z,0.8451,160.00000000
23,23,5492381,2021-12-06T04:12:27.157Z,0.8451,348.00000000
24,24,5492382,2021-12-06T04:13:23.227Z,0.8451,370.00000000
25,25,5492383,2021-12-06T04:13:23.235Z,0.8451,507.00000000
26,26,5492384,2021-12-06T04:13:23.247Z,0.8449,70.00000000
27,27,5492385,2021-12-06T04:13:23.325Z,0.8452,372.00000000
28,28,5492386,2021-12-06T04:16:15.771Z,0.8469,72.00000000
29,29,5492387,2021-12-06T04:16:15.776Z,0.8469,184.00000000
30,30,5492388,2021-12-06T04:16:15.783Z,0.8469,185.00000000
31,31,5492389,2021-12-06T04:16:15.789Z,0.8469,443.00000000
32,32,5492390,2021-12-06T04:16:15.798Z,0.8469,72.00000000
33,33,5492391,2021-12-06T04:16:15.798Z,0.8474,109.00000000
34,34,5492392,2021-12-06T04:16:15.818Z,0.8474,72.00000000
35,35,5492393,2021-12-06T04:16:15.828Z,0.8469,83.00000000
36,36,5492394,2021-12-06T04:16:15.843Z,0.8478,157.00000000
37,37,5492395,2021-12-06T04:16:15.866Z,0.848,130.00000000
38,38,5492396,2021-12-06T04:16:16.863Z,0.8488,63.00000000
39,39,5492397,2021-12-06T04:16:19.844Z,0.8494,60.00000000
40,40,5492398,2021-12-06T04:16:19.858Z,0.8495,145.00000000
41,41,5492399,2021-12-06T04:16:19.867Z,0.8495,227.00000000
42,42,5492400,2021-12-06T04:16:19.89Z,0.8499,187.00000000
43,43,5492401,2021-12-06T04:16:19.89Z,0.85,118.00000000
44,44,5492402,2021-12-06T04:16:19.89Z,0.8501,353.00000000
45,45,5492403,2021-12-06T04:16:19.898Z,0.8501,172.00000000
46,46,5492404,2021-12-06T04:16:19.903Z,0.8504,64.00000000
47,47,5492405,2021-12-06T04:16:20.758Z,0.8489,70.00000000
48,48,5492406,2021-12-06T04:16:20.779Z,0.8507,1241.00000000
49,49,5492407,2021-12-06T04:16:23.91Z,0.849,70.00000000
50,50,5492408,2021-12-06T04:16:24.307Z,0.8486,68.00000000
51,51,5492409,2021-12-06T04:16:24.321Z,0.8489,19.00000000
52,52,5492410,2021-12-06T04:17:23.071Z,0.8489,78.00000000
53,53,5492411,2021-12-06T04:17:24.313Z,0.8483,70.00000000
54,54,5492412,2021-12-06T04:17:24.313Z,0.8455,44.00000000
55,55,5492413,2021-12-06T04:17:24.313Z,0.8452,124.00000000
56,56,5492414,2021-12-06T04:17:30.693Z,0.8475,130.00000000
57,57,5492415,2021-12-06T04:18:34.847Z,0.8457,13.00000000
58,58,5492416,2021-12-06T04:18:35.699Z,0.8476,44.00000000
59,59,5492417,2021-12-06T04:18:35.699Z,0.8478,60.00000000
60,60,5492418,2021-12-06T04:18:35.699Z,0.8479,70.00000000
61,61,5492419,2021-12-06T04:18:35.699Z,0.848,56.00000000
62,62,5492420,2021-12-06T04:21:52.389Z,0.848,57.00000000
63,63,5492421,2021-12-06T04:22:06.298Z,0.848,60.00000000
64,64,5492422,2021-12-06T04:22:09.651Z,0.849,3834.00000000
65,65,5492423,2021-12-06T04:22:09.754Z,0.8472,82.00000000
66,66,5492424,2021-12-06T04:22:09.825Z,0.8472,90.00000000
67,67,5492425,2021-12-06T04:22:09.838Z,0.8471,70.00000000
68,68,5492426,2021-12-06T04:24:57.795Z,0.849,176.00000000
69,69,5492427,2021-12-06T04:25:06.861Z,0.8473,34.00000000
70,70,5492428,2021-12-06T04:26:52.011Z,0.849,39.00000000
71,71,5492429,2021-12-06T04:26:52.011Z,0.8492,161.00000000
72,72,5492430,2021-12-06T04:26:52.132Z,0.8495,70.00000000
73,73,5492431,2021-12-06T04:27:03.042Z,0.8496,30.00000000
74,74,5492432,2021-12-06T04:27:03.063Z,0.8503,118.00000000
75,75,5492433,2021-12-06T04:27:03.312Z,0.8504,70.00000000
76,76,5492434,2021-12-06T04:27:03.367Z,0.85,70.00000000
77,77,5492435,2021-12-06T04:27:59.208Z,0.8508,44.00000000
78,78,5492436,2021-12-06T04:28:02.171Z,0.8519,2928.00000000
79,79,5492437,2021-12-06T04:28:02.171Z,0.852,30.00000000
80,80,5492438,2021-12-06T04:28:02.171Z,0.8521,70.00000000
81,81,5492439,2021-12-06T04:28:02.171Z,0.8522,47.00000000
82,82,5492440,2021-12-06T04:28:02.171Z,0.8527,118.00000000
83,83,5492441,2021-12-06T04:28:02.171Z,0.853,129.00000000
84,84,5492442,2021-12-06T04:28:02.18Z,0.853,501.00000000
85,85,5492443,2021-12-06T04:28:02.182Z,0.853,351.00000000
86,86,5492444,2021-12-06T04:28:02.184Z,0.853,59.00000000
87,87,5492445,2021-12-06T04:28:02.191Z,0.853,118.00000000
88,88,5492446,2021-12-06T04:28:02.192Z,0.853,878.00000000
89,89,5492447,2021-12-06T04:28:02.198Z,0.853,967.00000000
90,90,5492448,2021-12-06T04:28:02.198Z,0.853,2000.00000000
91,91,5492449,2021-12-06T04:28:02.2Z,0.853,1000.00000000
92,92,5492450,2021-12-06T04:28:02.2Z,0.853,175.00000000
93,93,5492451,2021-12-06T04:28:02.2Z,0.853,3449.00000000
94,94,5492452,2021-12-06T04:28:04.984Z,0.8514,44.00000000
95,95,5492453,2021-12-06T04:28:07.635Z,0.8532,73.00000000
96,96,5492454,2021-12-06T04:28:07.637Z,0.8537,948.00000000
97,97,5492455,2021-12-06T04:28:07.637Z,0.8538,1239.00000000
98,98,5492456,2021-12-06T04:28:07.637Z,0.8539,17.00000000
99,99,5492457,2021-12-06T04:28:07.638Z,0.853,118.00000000
100,100,5492458,2021-12-06T04:28:07.65Z,0.8543,454.00000000
101,101,5492459,2021-12-06T04:28:09.435Z,0.853,118.00000000
102,102,5492460,2021-12-06T04:28:09.878Z,0.8532,15.00000000
103,103,5492461,2021-12-06T04:28:09.976Z,0.8531,74.00000000
104,104,5492462,2021-12-06T04:28:14.937Z,0.8531,59.00000000
105,105,5492463,2021-12-06T04:28:15.043Z,0.8531,30.00000000
106,106,5492464,2021-12-06T04:28:17.49Z,0.8531,29.00000000
107,107,5492465,2021-12-06T04:28:18.791Z,0.8531,118.00000000
108,108,5492466,2021-12-06T04:28:19.522Z,0.8531,117.00000000
109,109,5492467,2021-12-06T04:28:19.698Z,0.8531,59.00000000
110,110,5492468,2021-12-06T04:28:21.065Z,0.8531,59.00000000
111,111,5492469,2021-12-06T04:28:21.17Z,0.8531,59.00000000
112,112,5492470,2021-12-06T04:28:26.883Z,0.8531,15.00000000
113,113,5492471,2021-12-06T04:28:33.454Z,0.8544,74.00000000
114,114,5492472,2021-12-06T04:28:33.454Z,0.8545,585.00000000
115,115,5492473,2021-12-06T04:28:33.466Z,0.8545,30.00000000
116,116,5492474,2021-12-06T04:28:33.468Z,0.8545,63.00000000
117,117,5492475,2021-12-06T04:28:33.477Z,0.8547,217.00000000
118,118,5492476,2021-12-06T04:28:33.483Z,0.8548,30.00000000
119,119,5492477,2021-12-06T04:28:33.502Z,0.8551,63.00000000
120,120,5492478,2021-12-06T04:28:33.564Z,0.8552,25.00000000
121,121,5492479,2021-12-06T04:28:33.564Z,0.8554,265.00000000
122,122,5492480,2021-12-06T04:28:33.676Z,0.8556,500.00000000
123,123,5492481,2021-12-06T04:28:33.778Z,0.8562,134.00000000
124,124,5492482,2021-12-06T04:28:34.065Z,0.8562,89.00000000
125,125,5492483,2021-12-06T04:28:34.065Z,0.8562,128.00000000
126,126,5492484,2021-12-06T04:28:34.067Z,0.8562,61.00000000
127,127,5492485,2021-12-06T04:28:34.074Z,0.8562,533.00000000
128,128,5492486,2021-12-06T04:28:34.213Z,0.8563,56.00000000
129,129,5492487,2021-12-06T04:28:35.876Z,0.8552,70.00000000
130,130,5492488,2021-12-06T04:28:36.415Z,0.857,706.00000000
131,131,5492489,2021-12-06T04:28:38.047Z,0.8549,59.00000000
132,132,5492490,2021-12-06T04:28:38.047Z,0.8548,23.00000000
133,133,5492491,2021-12-06T04:28:38.047Z,0.8545,40.00000000
134,134,5492492,2021-12-06T04:28:38.276Z,0.8551,19.00000000
135,135,5492493,2021-12-06T04:28:39.361Z,0.8554,77.00000000
136,136,5492494,2021-12-06T04:28:44.523Z,0.8551,28.00000000
137,137,5492495,2021-12-06T04:28:46.054Z,0.8551,31.00000000
138,138,5492496,2021-12-06T04:28:53.778Z,0.8552,66.00000000
139,139,5492497,2021-12-06T04:29:15.794Z,0.8552,23.00000000
140,140,5492498,2021-12-06T04:29:22.72Z,0.8552,31.00000000
141,141,5492499,2021-12-06T04:29:25.437Z,0.8555,59.00000000
142,142,5492500,2021-12-06T04:29:25.475Z,0.8555,59.00000000
143,143,5492501,2021-12-06T04:29:25.485Z,0.8555,116.00000000
144,144,5492502,2021-12-06T04:29:25.487Z,0.8555,116.00000000
145,145,5492503,2021-12-06T04:29:25.508Z,0.8555,116.00000000
146,146,5492504,2021-12-06T04:29:25.999Z,0.8555,23.00000000
147,147,5492505,2021-12-06T04:29:26.009Z,0.8555,95.00000000
148,148,5492506,2021-12-06T04:29:35.793Z,0.8555,24.00000000
149,149,5492507,2021-12-06T04:29:46.729Z,0.8555,75.00000000
150,150,5492508,2021-12-06T04:29:46.74Z,0.8555,116.00000000
151,151,5492509,2021-12-06T04:29:46.743Z,0.8555,116.00000000
152,152,5492510,2021-12-06T04:29:46.749Z,0.8555,116.00000000
153,153,5492511,2021-12-06T04:29:46.765Z,0.8555,59.00000000
154,154,5492512,2021-12-06T04:30:11.565Z,0.8556,13.00000000
155,155,5492513,2021-12-06T04:30:29.701Z,0.8566,58.00000000
156,156,5492514,2021-12-06T04:30:42.683Z,0.8566,1.00000000
157,157,5492515,2021-12-06T04:30:42.683Z,0.8567,28.00000000
158,158,5492516,2021-12-06T04:30:42.683Z,0.8568,118.00000000
159,159,5492517,2021-12-06T04:30:42.683Z,0.8569,747.00000000
160,160,5492518,2021-12-06T04:30:52.719Z,0.8569,248.00000000
161,161,5492519,2021-12-06T04:30:52.912Z,0.8569,68.00000000
162,162,5492520,2021-12-06T04:30:59.49Z,0.8571,86.00000000
163,163,5492521,2021-12-06T04:30:59.49Z,0.8574,70.00000000
164,164,5492522,2021-12-06T04:30:59.49Z,0.8579,37.00000000
165,165,5492523,2021-12-06T04:30:59.49Z,0.858,154.00000000
166,166,5492524,2021-12-06T04:30:59.49Z,0.8584,198.00000000
167,167,5492525,2021-12-06T04:30:59.49Z,0.8585,54.00000000
168,168,5492526,2021-12-06T04:30:59.49Z,0.8591,12.00000000
169,169,5492527,2021-12-06T04:30:59.49Z,0.8593,2060.00000000
170,170,5492528,2021-12-06T04:31:01.486Z,0.8562,43.00000000
171,171,5492529,2021-12-06T04:31:22.641Z,0.8573,43.00000000
172,172,5492530,2021-12-06T04:31:22.641Z,0.8574,189.00000000
173,173,5492531,2021-12-06T04:31:22.641Z,0.8575,583.00000000
174,174,5492532,2021-12-06T04:31:22.641Z,0.8576,1402.00000000
175,175,5492533,2021-12-06T04:31:22.641Z,0.8579,549.00000000
176,176,5492534,2021-12-06T04:31:47.598Z,0.8579,50.00000000
177,177,5492535,2021-12-06T04:31:49.478Z,0.8562,91.00000000
178,178,5492536,2021-12-06T04:32:08.896Z,0.856,43.00000000
179,179,5492537,2021-12-06T04:32:08.896Z,0.8559,157.00000000
180,180,5492538,2021-12-06T04:32:40.143Z,0.8559,25.00000000
181,181,5492539,2021-12-06T04:32:40.153Z,0.8559,351.00000000
182,182,5492540,2021-12-06T04:32:40.157Z,0.8559,208.00000000
183,183,5492541,2021-12-06T04:33:44.651Z,0.8575,43.00000000
184,184,5492542,2021-12-06T04:33:44.651Z,0.8576,12.00000000
185,185,5492543,2021-12-06T04:34:58.722Z,0.8576,47.00000000
186,186,5492544,2021-12-06T04:34:58.732Z,0.8576,11.00000000
187,187,5492545,2021-12-06T04:35:00.234Z,0.8555,19.00000000
188,188,5492546,2021-12-06T04:35:12.638Z,0.8555,24.00000000
189,189,5492547,2021-12-06T04:35:12.656Z,0.8555,356.00000000
190,190,5492548,2021-12-06T04:35:16.559Z,0.8555,551.00000000
191,191,5492549,2021-12-06T04:35:54.633Z,0.8568,43.00000000
192,192,5492550,2021-12-06T04:35:54.633Z,0.8569,477.00000000
193,193,5492551,2021-12-06T04:37:19.145Z,0.8556,43.00000000
194,194,5492552,2021-12-06T04:37:19.145Z,0.8555,189.00000000
195,195,5492553,2021-12-06T04:37:19.156Z,0.8555,539.00000000
196,196,5492554,2021-12-06T04:41:16.271Z,0.8574,43.00000000
197,197,5492555,2021-12-06T04:41:16.271Z,0.8575,86.00000000
198,198,5492556,2021-12-06T04:42:26.425Z,0.8555,13.00000000
199,199,5492557,2021-12-06T04:42:38.434Z,0.8575,118.00000000
200,200,5492558,2021-12-06T04:42:38.434Z,0.8576,115.00000000
201,201,5492559,2021-12-06T04:43:05.555Z,0.8553,95.00000000
202,202,5492560,2021-12-06T04:44:23.998Z,0.8553,333.00000000
203,203,5492561,2021-12-06T04:44:48.627Z,0.8553,136.00000000
204,204,5492562,2021-12-06T04:44:48.73Z,0.8553,40.00000000
205,205,5492563,2021-12-06T04:44:48.812Z,0.8553,141.00000000
206,206,5492564,2021-12-06T04:44:49.73Z,0.8553,54.00000000
207,207,5492565,2021-12-06T04:44:49.831Z,0.8553,17.00000000
208,208,5492566,2021-12-06T04:46:05.051Z,0.8554,43.00000000
209,209,5492567,2021-12-06T04:46:05.051Z,0.8553,189.00000000
210,210,5492568,2021-12-06T04:46:05.062Z,0.8553,889.00000000
211,211,5492569,2021-12-06T04:46:06.338Z,0.8552,139.00000000
212,212,5492570,2021-12-06T04:46:58.632Z,0.8552,211.00000000
213,213,5492571,2021-12-06T04:46:59.289Z,0.8549,70.00000000
214,214,5492572,2021-12-06T04:46:59.289Z,0.8548,8.00000000
215,215,5492573,2021-12-06T04:47:24.561Z,0.8548,243.00000000
216,216,5492574,2021-12-06T04:47:24.57Z,0.8545,1077.00000000
217,217,5492575,2021-12-06T04:47:24.578Z,0.8545,785.00000000
218,218,5492576,2021-12-06T04:48:06.955Z,0.8542,358.00000000
219,219,5492577,2021-12-06T04:48:10.284Z,0.8562,24.00000000
220,220,5492578,2021-12-06T04:48:24.774Z,0.855,72.00000000
221,221,5492579,2021-12-06T04:49:01.236Z,0.855,64.00000000
222,222,5492580,2021-12-06T04:49:38.691Z,0.8572,19.00000000
223,223,5492581,2021-12-06T04:49:38.691Z,0.8573,127.00000000
224,224,5492582,2021-12-06T04:49:45.311Z,0.8553,43.00000000
225,225,5492583,2021-12-06T04:49:45.311Z,0.8552,66.00000000
226,226,5492584,2021-12-06T04:50:02.142Z,0.8544,70.00000000
227,227,5492585,2021-12-06T04:50:02.142Z,0.8531,24.00000000
228,228,5492586,2021-12-06T04:50:22.544Z,0.8552,22.00000000
229,229,5492587,2021-12-06T04:51:11.111Z,0.8552,243.00000000
230,230,5492588,2021-12-06T04:51:24.906Z,0.8558,43.00000000
231,231,5492589,2021-12-06T04:51:24.906Z,0.8559,170.00000000
232,232,5492590,2021-12-06T04:51:24.906Z,0.8564,70.00000000
233,233,5492591,2021-12-06T04:51:24.906Z,0.8566,1606.00000000
234,234,5492592,2021-12-06T04:51:24.906Z,0.8573,976.00000000
235,235,5492593,2021-12-06T04:51:24.906Z,0.8574,1526.00000000
236,236,5492594,2021-12-06T04:51:24.906Z,0.8588,200.00000000
237,237,5492595,2021-12-06T04:51:24.906Z,0.8594,2095.00000000
238,238,5492596,2021-12-06T04:52:09.581Z,0.8554,101.00000000
239,239,5492597,2021-12-06T04:52:09.653Z,0.8554,74.00000000
240,240,5492598,2021-12-06T04:52:09.753Z,0.8554,74.00000000
241,241,5492599,2021-12-06T04:52:10.26Z,0.8554,74.00000000
242,242,5492600,2021-12-06T04:52:11.555Z,0.8554,60.00000000
243,243,5492601,2021-12-06T04:52:13.307Z,0.8554,170.00000000
244,244,5492602,2021-12-06T04:52:34.917Z,0.8551,645.00000000
245,245,5492603,2021-12-06T04:52:39.656Z,0.8563,32.00000000
246,246,5492604,2021-12-06T04:53:37.515Z,0.8551,8.00000000
247,247,5492605,2021-12-06T04:53:37.515Z,0.855,592.00000000
248,248,5492606,2021-12-06T04:53:38.857Z,0.855,1510.00000000
249,249,5492607,2021-12-06T04:53:42.727Z,0.8534,70.00000000
250,250,5492608,2021-12-06T04:53:42.727Z,0.8533,583.00000000
251,251,5492609,2021-12-06T04:53:42.727Z,0.8531,546.00000000
252,252,5492610,2021-12-06T04:53:43.888Z,0.8531,39.00000000
253,253,5492611,2021-12-06T04:53:43.923Z,0.853,3646.00000000
254,254,5492612,2021-12-06T04:53:43.925Z,0.853,3477.00000000
255,255,5492613,2021-12-06T04:53:43.932Z,0.853,340.00000000
256,256,5492614,2021-12-06T04:53:43.933Z,0.853,257.00000000
257,257,5492615,2021-12-06T04:53:43.934Z,0.853,813.00000000
258,258,5492616,2021-12-06T04:53:43.939Z,0.853,3965.00000000
259,259,5492617,2021-12-06T04:53:43.945Z,0.8526,252.00000000
260,260,5492618,2021-12-06T04:53:43.991Z,0.8521,74.00000000
261,261,5492619,2021-12-06T04:53:44.185Z,0.8519,200.00000000
262,262,5492620,2021-12-06T04:53:44.486Z,0.8513,129.00000000
263,263,5492621,2021-12-06T04:54:45.179Z,0.8487,63.00000000
264,264,5492622,2021-12-06T04:54:49.594Z,0.8486,126.00000000
265,265,5492623,2021-12-06T04:54:49.594Z,0.8485,129.00000000
266,266,5492624,2021-12-06T04:54:49.684Z,0.8485,71.00000000
267,267,5492625,2021-12-06T04:54:49.72Z,0.8484,319.00000000
268,268,5492626,2021-12-06T04:54:49.759Z,0.8485,55.00000000
269,269,5492627,2021-12-06T04:55:06.323Z,0.8485,71.00000000
270,270,5492628,2021-12-06T04:55:08.335Z,0.8479,43.00000000
271,271,5492629,2021-12-06T04:55:59.024Z,0.8484,14.00000000
272,272,5492630,2021-12-06T04:56:30.521Z,0.8471,62.00000000
273,273,5492631,2021-12-06T04:57:26.893Z,0.849,165.00000000
274,274,5492632,2021-12-06T05:02:57.587Z,0.849,13.00000000
275,275,5492633,2021-12-06T05:03:31.196Z,0.849,79.00000000
276,276,5492634,2021-12-06T05:03:58.377Z,0.849,70.00000000
277,277,5492635,2021-12-06T05:04:14.488Z,0.849,264.00000000
278,278,5492636,2021-12-06T05:04:14.516Z,0.8492,70.00000000
279,279,5492637,2021-12-06T05:04:43.55Z,0.8498,13.00000000
280,280,5492638,2021-12-06T05:04:43.617Z,0.8498,19.00000000
281,281,5492639,2021-12-06T05:04:45.098Z,0.8498,11.00000000
282,282,5492640,2021-12-06T05:04:45.098Z,0.8499,10.00000000
283,283,5492641,2021-12-06T05:05:06.113Z,0.8499,511.00000000
284,284,5492642,2021-12-06T05:06:01.331Z,0.8499,19.00000000
285,285,5492643,2021-12-06T05:08:21.081Z,0.849,590.00000000
286,286,5492644,2021-12-06T05:08:28.465Z,0.8499,55.00000000
287,287,5492645,2021-12-06T05:08:46.62Z,0.849,611.00000000
288,288,5492646,2021-12-06T05:09:33.904Z,0.849,1072.00000000
289,289,5492647,2021-12-06T05:09:33.926Z,0.849,476.00000000
290,290,5492648,2021-12-06T05:09:33.936Z,0.849,772.00000000
291,291,5492649,2021-12-06T05:09:33.937Z,0.849,1130.00000000
292,292,5492650,2021-12-06T05:09:33.939Z,0.849,759.00000000
293,293,5492651,2021-12-06T05:09:36.913Z,0.849,96.00000000
294,294,5492652,2021-12-06T05:10:08.473Z,0.8498,70.00000000
295,295,5492653,2021-12-06T05:10:08.473Z,0.8499,22.00000000
296,296,5492654,2021-12-06T05:11:22.455Z,0.8499,40.00000000
297,297,5492655,2021-12-06T05:11:38.029Z,0.849,192.00000000
298,298,5492656,2021-12-06T05:12:41.326Z,0.849,32.00000000
299,299,5492657,2021-12-06T05:13:08.735Z,0.849,211.00000000
300,300,5492658,2021-12-06T05:13:09.396Z,0.849,99.00000000
301,301,5492659,2021-12-06T05:13:33.873Z,0.85,225.00000000
302,302,5492660,2021-12-06T05:16:08.495Z,0.85,43.00000000
303,303,5492661,2021-12-06T05:16:12.145Z,0.85,12.00000000
304,304,5492662,2021-12-06T05:16:13.198Z,0.85,143.00000000
305,305,5492663,2021-12-06T05:16:14.629Z,0.85,22.00000000
306,306,5492664,2021-12-06T05:17:12.689Z,0.849,466.00000000
307,307,5492665,2021-12-06T05:17:12.689Z,0.8482,70.00000000
308,308,5492666,2021-12-06T05:17:12.689Z,0.8471,29.00000000
309,309,5492667,2021-12-06T05:17:12.689Z,0.847,1526.00000000
310,310,5492668,2021-12-06T05:17:12.689Z,0.8464,129.00000000
311,311,5492669,2021-12-06T05:17:12.689Z,0.8462,155.00000000
312,312,5492670,2021-12-06T05:17:12.689Z,0.846,588.00000000
313,313,5492671,2021-12-06T05:17:12.689Z,0.8459,2523.00000000
314,314,5492672,2021-12-06T05:17:41.431Z,0.8497,60.00000000
315,315,5492673,2021-12-06T05:17:46.153Z,0.845,535.00000000
316,316,5492674,2021-12-06T05:17:46.153Z,0.8448,200.00000000
317,317,5492675,2021-12-06T05:17:46.153Z,0.8445,73.00000000
318,318,5492676,2021-12-06T05:17:46.153Z,0.8444,200.00000000
319,319,5492677,2021-12-06T05:17:46.153Z,0.8441,200.00000000
320,320,5492678,2021-12-06T05:17:46.153Z,0.844,64.00000000
321,321,5492679,2021-12-06T05:17:46.153Z,0.8432,500.00000000
322,322,5492680,2021-12-06T05:17:46.153Z,0.8431,268.00000000
323,323,5492681,2021-12-06T05:17:46.153Z,0.8427,590.00000000
324,324,5492682,2021-12-06T05:17:46.153Z,0.8426,1242.00000000
325,325,5492683,2021-12-06T05:17:46.153Z,0.8425,57.00000000
326,326,5492684,2021-12-06T05:17:46.153Z,0.8417,588.00000000
327,327,5492685,2021-12-06T05:17:46.153Z,0.8416,2162.00000000
328,328,5492686,2021-12-06T05:17:46.221Z,0.8415,85.00000000
329,329,5492687,2021-12-06T05:17:46.221Z,0.8414,45.00000000
330,330,5492688,2021-12-06T05:17:46.221Z,0.8413,50.00000000
331,331,5492689,2021-12-06T05:17:49.898Z,0.848,45.00000000
332,332,5492690,2021-12-06T05:17:51.144Z,0.848,85.00000000
333,333,5492691,2021-12-06T05:17:51.278Z,0.8479,150.00000000
334,334,5492692,2021-12-06T05:17:51.827Z,0.8479,471.00000000
335,335,5492693,2021-12-06T05:17:51.932Z,0.8479,471.00000000
336,336,5492694,2021-12-06T05:17:51.956Z,0.8479,310.00000000
337,337,5492695,2021-12-06T05:17:52.026Z,0.8479,99.00000000
338,338,5492696,2021-12-06T05:17:53.417Z,0.8491,60.00000000
339,339,5492697,2021-12-06T05:17:54.81Z,0.8491,60.00000000
340,340,5492698,2021-12-06T05:18:00.18Z,0.849,83.00000000
341,341,5492699,2021-12-06T05:18:09.193Z,0.849,99.00000000
342,342,5492700,2021-12-06T05:19:18.458Z,0.8463,66.00000000
343,343,5492701,2021-12-06T05:19:18.458Z,0.8462,29.00000000
344,344,5492702,2021-12-06T05:19:19.633Z,0.8482,18.00000000
345,345,5492703,2021-12-06T05:20:37.986Z,0.8484,48.00000000
346,346,5492704,2021-12-06T05:20:39.986Z,0.8486,70.00000000
347,347,5492705,2021-12-06T05:20:42.875Z,0.849,161.00000000
348,348,5492706,2021-12-06T05:24:34.975Z,0.8483,55.00000000
349,349,5492707,2021-12-06T05:25:28.57Z,0.8493,62.00000000
350,350,5492708,2021-12-06T05:28:08.62Z,0.8497,118.00000000
351,351,5492709,2021-12-06T05:28:11.876Z,0.8497,118.00000000
352,352,5492710,2021-12-06T05:28:15.375Z,0.8497,21.00000000
353,353,5492711,2021-12-06T05:28:16.81Z,0.8497,257.00000000
354,354,5492712,2021-12-06T05:28:16.818Z,0.8497,123.00000000
355,355,5492713,2021-12-06T05:28:16.82Z,0.8498,70.00000000
356,356,5492714,2021-12-06T05:28:16.82Z,0.8499,649.00000000
357,357,5492715,2021-12-06T05:28:16.829Z,0.8499,529.00000000
358,358,5492716,2021-12-06T05:28:16.829Z,0.85,2945.00000000
359,359,5492717,2021-12-06T05:28:16.829Z,0.85,436.00000000
360,360,5492718,2021-12-06T05:28:16.832Z,0.85,4.00000000
361,361,5492719,2021-12-06T05:28:16.832Z,0.8501,60.00000000
362,362,5492720,2021-12-06T05:28:16.841Z,0.8501,465.00000000
363,363,5492721,2021-12-06T05:28:16.842Z,0.8504,64.00000000
364,364,5492722,2021-12-06T05:28:16.865Z,0.8519,200.00000000
365,365,5492723,2021-12-06T05:28:16.869Z,0.8498,70.00000000
366,366,5492724,2021-12-06T05:28:17.267Z,0.8501,68.00000000
367,367,5492725,2021-12-06T05:28:23.201Z,0.8522,68.00000000
368,368,5492726,2021-12-06T05:28:23.201Z,0.8523,27.00000000
369,369,5492727,2021-12-06T05:28:23.201Z,0.8524,6.00000000
370,370,5492728,2021-12-06T05:29:20.052Z,0.8525,70.00000000
371,371,5492729,2021-12-06T05:29:20.052Z,0.8528,57.00000000
372,372,5492730,2021-12-06T05:29:39.164Z,0.8528,358.00000000
373,373,5492731,2021-12-06T05:29:47.263Z,0.853,129.00000000
374,374,5492732,2021-12-06T05:29:47.271Z,0.853,18.00000000
375,375,5492733,2021-12-06T05:29:47.272Z,0.853,232.00000000
376,376,5492734,2021-12-06T05:30:02.863Z,0.8532,27.00000000
377,377,5492735,2021-12-06T05:30:39.245Z,0.8516,28.00000000
378,378,5492736,2021-12-06T05:30:39.253Z,0.8516,15.00000000
379,379,5492737,2021-12-06T05:30:45.941Z,0.8515,333.00000000
380,380,5492738,2021-12-06T05:31:06.779Z,0.8501,28.00000000
381,381,5492739,2021-12-06T05:32:06.638Z,0.8501,273.00000000
382,382,5492740,2021-12-06T05:32:06.644Z,0.8501,351.00000000
383,383,5492741,2021-12-06T05:32:06.645Z,0.8501,886.00000000
384,384,5492742,2021-12-06T05:32:20.009Z,0.8501,11.00000000
385,385,5492743,2021-12-06T05:35:08.178Z,0.851,83.00000000
386,386,5492744,2021-12-06T05:35:08.245Z,0.851,166.00000000
387,387,5492745,2021-12-06T05:35:31.843Z,0.8512,294.00000000
388,388,5492746,2021-12-06T05:35:36.367Z,0.8501,401.00000000
389,389,5492747,2021-12-06T05:35:36.374Z,0.8501,423.00000000
